,index,iso,"('Index',)","('RF',)","('NuSVR',)","('GBR',)","('DTREE',)","('ADA_DTREE',)"
1032,717,487.82836762269,1032,489.6223852228824,490.2924933799591,490.68859597779937,490.8529065750889,490.4530277208907
1033,48,490.83999061787887,1033,490.43500212993314,490.1682030424481,491.143232677504,489.71937187036673,489.9687149318097
1034,605,494.8103632884336,1034,491.035098912187,490.7881091203259,490.2473792166519,489.71937187036673,489.9863365196112
1035,1100,488.23830873572473,1035,489.6305552797307,490.1670980942352,490.6546015456,489.71937187036673,490.22169349230217
1036,1173,494.916824891456,1036,492.7230199959056,493.8616749225087,493.91298684360686,494.1280377438568,493.4988990882106
1037,1168,493.36731254167125,1037,491.0566660769102,490.1351620815767,490.5084567342478,489.71937187036673,489.9019321876779
1038,257,496.0169840075697,1038,491.4220530506998,490.0141070110843,489.7587198712205,490.8529065750889,490.6057057605461
1039,366,486.69632879651937,1039,489.5517967267586,490.0312104198463,490.0866037892808,489.71937187036673,489.9687149318097
1040,489,489.9076761757135,1040,490.60072963285967,490.2848721813198,491.8113290552465,490.8529065750889,491.7030010534392
1041,470,493.8667416851808,1041,493.0423043527788,492.7782497254687,492.5317713836656,495.1490258760933,493.12778841960784
1042,1210,488.7964619524555,1042,495.18069960556704,497.6007625022331,494.846708710404,498.0533875145395,493.5321420728593
1043,129,491.6607740903485,1043,490.65092431081337,490.0660443440859,490.28199723662266,489.71937187036673,489.6001475345136
1044,510,504.6611040385732,1044,501.25756357811673,499.51445001973946,500.6423023887172,500.726658035386,500.436789150988
1045,719,492.7633132921878,1045,493.6289323717516,495.3937252362371,493.3878073540616,490.8529065750889,494.28264716779466
1046,30,490.56461100849,1046,490.5259516016744,490.7129449075919,490.7593116742695,490.8529065750889,490.8905660746823
1047,291,488.6005350551909,1047,488.2557832938376,489.599227486238,489.40758631613033,489.71937187036673,489.2754899942265
1048,393,494.5905641761702,1048,495.23110277112784,495.7022790387013,494.7426418123564,494.1280377438568,495.1893146514436
1049,1142,489.775215905277,1049,490.13078418344907,491.1138718096025,491.1374302804984,489.71937187036673,489.54311546155446
1050,447,487.806922586967,1050,489.65170906403824,489.92500242260473,490.1216347314571,489.71937187036673,490.05597841596807
1051,746,490.9479849766317,1051,490.34558504260366,490.7640555756974,490.07129877818153,489.71937187036673,489.9019321876779
1052,892,490.96523095001095,1052,489.7053237122854,490.2131058060227,490.0839632189302,489.71937187036673,489.5787597859317
1053,541,490.8757183378058,1053,491.0248897617125,490.2917989007282,490.9932451257123,490.8529065750889,490.4336221069908
1054,912,504.3278070900829,1054,498.1535811000228,497.5948751921992,497.9832532121499,498.0533875145395,498.7155970114148
1055,355,487.82448546400514,1055,488.7610545478803,489.4698052476873,489.2962144502853,489.71937187036673,489.5218362903416
1056,207,492.2565098265081,1056,492.3149421514996,493.55103601817376,492.8428994322445,493.01795119742974,493.0666660263188
1057,94,491.87686974778825,1057,491.07239030419095,490.26602678456993,491.9625833433698,490.8529065750889,490.7682884974639
1058,751,490.1191224798641,1058,489.8999109156055,489.9967914449691,489.9094729700575,489.71937187036673,489.6553447505154
1059,1040,503.8937276872159,1059,496.565219754155,494.35123590223833,496.1997619730595,495.1490258760933,497.31212422953
1060,730,495.73725850639306,1060,494.3965984137782,493.4361260292576,493.268913355462,493.01795119742974,493.79659378228223
1061,156,500.0376945533556,1061,500.7070410537879,499.0447894480026,500.66475188525874,500.726658035386,500.745233061912
1062,530,490.5489532586183,1062,490.3787800402888,490.61659964291823,490.0700150536168,489.71937187036673,490.1257514639031
1063,433,486.4486135094321,1063,487.8342470009208,489.5800946579497,489.7473934773755,489.71937187036673,489.31787975175456
1064,1015,490.0712547263165,1064,490.04494360159873,489.6632365221768,489.6675424158223,489.71937187036673,489.5888471973705
1065,314,501.168056383985,1065,500.4771780501403,499.9591280120839,499.7167014467549,500.726658035386,499.8533240329099
1066,546,494.5743592656429,1066,494.5682277816412,495.47648959194686,494.10722453877264,494.1280377438568,494.64359651630303
1067,1028,497.9274572614534,1067,499.04109841613314,500.0335283885897,498.359937580838,500.726658035386,500.16646274363376
1068,69,498.7118989781416,1068,498.3234519633116,499.5464274052424,498.3306434378813,498.0533875145395,498.91091359751647
1069,856,500.3939977727799,1069,497.8149630407445,497.650098947016,497.7486835008976,498.0533875145395,498.2596687670109
1070,451,489.0052878483749,1070,489.5272963665171,490.5890106190568,489.7418984781117,489.71937187036673,489.9687149318097
1071,1266,492.7679663969531,1071,494.24902500266927,494.74200112973966,493.7827869632044,495.1490258760933,494.1887994438636
1072,573,505.0843821302676,1072,501.7802670820879,499.4955562978232,501.0810032316012,500.726658035386,500.8539022974059
1073,360,487.72517756314073,1073,488.8606918041237,490.4265575260388,490.21584043434666,489.71937187036673,489.8605849527895
1074,855,496.7846108039782,1074,495.31300637021127,495.2509761766953,494.5911241713976,494.1280377438568,494.7879226613884
1075,1063,491.6365228328172,1075,490.7539958490166,490.07811926650015,490.0610259954044,489.71937187036673,490.1257514639031
1076,1272,491.2434252289893,1076,489.9417215662888,489.4310061016879,489.2962144502853,489.71937187036673,489.4640553295693
1077,1049,493.0112851650399,1077,495.8682584249564,495.2313001810393,497.1077499509384,494.1280377438568,495.972928867169
1078,444,495.1345997228929,1078,496.8800175102175,498.6504880487744,497.93318656291257,498.0533875145395,496.3723358528532
1079,1241,496.4292896365102,1079,494.81870892326873,494.194391298012,493.122372673591,495.1490258760933,494.0927582886343
1080,190,486.9919463556996,1080,489.10703882555697,489.8270576601443,490.1320566619126,489.71937187036673,489.7762897065912
1081,269,492.4621910500205,1081,490.3048711405843,490.0560597026936,489.4757885171045,489.71937187036673,489.73201852891054
1082,579,489.29159211120646,1082,496.919622003732,497.70810688683207,495.5878945958161,498.0533875145395,492.29567288466586
1083,1385,506.54358232937903,1083,500.235745846141,498.8082479169649,500.9552055201813,498.0533875145395,500.7808154871129
1084,1,495.9374882893191,1084,491.17752384978974,490.45903269194577,490.8075559524841,490.8529065750889,490.4042039147072
1085,93,494.5952361555576,1085,497.6936145224002,497.7148580827877,499.657940510886,498.0533875145395,499.4236434676373
1086,1394,490.6782622651164,1086,489.9201231749938,490.1175052359361,490.3938291936914,489.71937187036673,489.9019321876779
1087,1082,502.4796763433165,1087,498.9933010785726,498.3315737484208,498.22052638130793,498.0533875145395,499.0066763569421
1088,1345,491.3237547000306,1088,490.22451426610985,489.7199326707765,490.2391488421427,489.71937187036673,489.6001475345136
1089,370,492.70217607837,1089,491.02036849799816,489.8684188950081,490.2911239344808,489.71937187036673,489.7038710453105
1090,1366,488.9940041101557,1090,492.43393845358,494.1645019914176,493.2569026603196,493.01795119742974,493.60722229936056
1091,726,507.5019458534492,1091,499.25735214482864,497.48716781541566,500.2052610012214,498.0533875145395,500.6844704284348
1092,1141,501.95382574326646,1092,500.92758321838494,499.8272705594328,500.9503201782723,500.726658035386,500.16646274363376
1093,989,497.8197568716723,1093,494.2255312966376,494.466656462719,495.7890551835892,498.0533875145395,494.4312313273052
1094,68,504.999031604821,1094,498.36008094767067,497.7559081765655,498.54491598502335,498.0533875145395,498.7585192095239
1095,145,486.0050216582528,1095,488.77489600075575,490.3816054103453,489.0266138034306,490.8529065750889,490.1257514639031
1096,984,488.3242642315829,1096,489.2228505066407,490.5440482149834,490.00270272084725,489.71937187036673,489.8605849527895
1097,897,487.8973948059345,1097,489.2257170156954,489.6574495831921,489.3586058842927,489.71937187036673,489.73201852891054
1098,685,495.9595674693478,1098,493.0377415211631,493.76391663256055,492.9903578076784,493.01795119742974,493.0762868588888
1099,1349,492.0361384692316,1099,490.743853520578,490.5927532454981,491.30887662380655,489.71937187036673,489.8605849527895
1100,1204,492.7234759080918,1100,490.2991157481716,490.1726163104319,490.0333472531808,489.71937187036673,489.9019321876779
1101,665,486.862403861835,1101,491.6585647137601,493.6358585733005,492.9721172183589,494.1280377438568,493.2086270399592
1102,478,490.9470041388317,1102,490.34571602348495,490.2615116882739,490.1550744071056,489.71937187036673,489.5787597859317
1103,144,484.110625144073,1103,488.515267155996,490.0492463097133,489.6947060022264,489.71937187036673,489.43986586483913
1104,28,491.3395684851207,1104,490.9225944115311,490.8176102400884,491.0649363543516,490.8529065750889,490.3086244688814
1105,386,486.4074030192907,1105,488.51534079588674,490.1023758065252,488.8998096206248,489.71937187036673,489.77821250830334
1106,1070,489.1178411909803,1106,489.7986735619129,490.3130998022559,490.1755877922344,489.71937187036673,489.9863365196112
1107,1220,492.099912405605,1107,490.0778644035313,488.4423080904586,489.1137528933992,489.71937187036673,489.7025812281281
1108,318,491.48972778118815,1108,491.3580288848807,490.3295652613141,491.518823851906,490.8529065750889,491.20640616682186
1109,1264,487.5477367819282,1109,489.1180645227553,490.1441986450935,490.22721628955753,489.71937187036673,489.6553447505154
1110,1206,491.862589800228,1110,490.79909538347374,489.9253404453757,490.4378845813944,489.71937187036673,489.5760056698518
1111,906,485.7443584800511,1111,488.09205163188193,489.3375921907025,488.9679019805433,489.71937187036673,489.5218362903416
1112,173,495.0849172472492,1112,490.6288807427336,490.5942521906732,490.0473524879709,489.71937187036673,489.9019321876779
1113,637,497.2735659523416,1113,499.5291618530778,499.49418700802687,499.5994305981909,500.726658035386,499.7095881059168
1114,288,502.7722601065692,1114,499.416958051886,498.5959592748684,500.2479092573812,498.0533875145395,498.7529385793613
1115,873,489.71229558952086,1115,489.7705254258724,490.083230211215,490.44788509756734,489.71937187036673,489.5787597859317
1116,659,494.67323933321296,1116,499.0049882459392,499.7176178337102,498.30912366196696,500.726658035386,500.33393869084887
1117,279,485.4123844170392,1117,488.5668704145152,489.3737186960468,489.2962144502853,489.71937187036673,489.2492938150444
1118,112,497.4534595716257,1118,490.8250255366202,489.7756047446968,490.2391488421427,489.71937187036673,490.1137879625242
1119,654,492.86979061745336,1119,492.0270829257028,490.3728837168961,492.21669095024896,490.8529065750889,490.6274593017862
1120,177,486.6753750866133,1120,489.25633099486623,489.9740324602081,489.9385365730759,489.71937187036673,489.7762897065912
1121,1071,501.8964926405849,1121,501.23248194066696,500.65471280883145,501.423183531738,500.726658035386,500.5728581864663
1122,910,493.059647498824,1122,489.7063307660204,489.71356679848935,488.92483209851696,489.71937187036673,489.31787975175456
1123,230,487.14519933338624,1123,494.0376315918432,494.5645842829952,494.7228193234148,495.1490258760933,493.4582622498768
1124,918,491.8081710149255,1124,493.7749621622997,493.8526677025162,494.0915483667496,495.1490258760933,494.1887994438636
1125,92,492.0055283224447,1125,491.0357615507509,491.0336772238453,491.8255292786833,490.8529065750889,491.4059396069649
1126,733,490.3070265086324,1126,489.9093842197143,489.5120454211425,489.4442816664903,489.71937187036673,489.54311546155446
1127,851,496.5273679906208,1127,493.9096685403237,494.3073109210957,493.6969015379559,494.1280377438568,494.05272887608254
1128,483,488.9603370615075,1128,489.6824205816702,489.87075415865337,490.15888181202206,489.71937187036673,489.7551206418717
1129,972,494.4295668458778,1129,491.0159931732724,489.74441260316354,489.6675424158223,489.71937187036673,489.7025812281281
1130,153,489.1025250785652,1130,492.992616410485,493.4633847335776,493.154823492704,493.01795119742974,493.5846233429327
1131,354,489.68854489810127,1131,491.8021639664685,492.3938389929001,491.31118358037264,490.8529065750889,492.38951817710887
1132,618,490.6559930680209,1132,490.47899314254056,490.1093863013931,490.2303816191477,489.71937187036673,489.5760056698518
1133,116,494.339139697662,1133,494.0173482405437,493.9648406987385,493.61068484110575,494.1280377438568,494.2978814880298
