,Index,vote,TS,XGB,Random Forest Regressor,bayes,svr,lars,Linear Regression,lasso,ridge,elastic
157,157,502.13372594418746,509.0445108929636,502.2028,501.2287882396704,500.6846636159016,492.48435469808175,500.541147535858,500.9911549452788,492.48435469808175,500.9172315780778,493.7859247495315
158,158,490.4232890267053,490.6705048182844,489.89413,490.5643883278671,489.4647930802198,492.48435469808175,489.5801432976799,489.7579385704503,492.48435469808175,489.5507488345212,492.0107172772904
159,159,501.75803683323466,502.85213070164247,499.1196,498.77476365850265,499.85147255442735,492.48435469808175,500.0985335843923,499.9419483153292,492.48435469808175,499.8561756813075,493.7837322302445
160,160,489.46044444475,489.77082515275214,489.45233,489.3592155841183,489.8670123743681,492.48435469808175,489.8829735635125,489.9083180045789,492.48435469808175,489.8564589496459,491.87996000783664
161,161,491.1202116138649,492.8474485220074,493.03098,492.3138033211064,492.7167979639594,492.48435469808175,493.09550031829934,492.3168720529434,492.48435469808175,492.593448126147,492.6242771642753
162,162,490.7924900746513,489.9146908036304,491.08954,491.53683169901774,490.4052178680781,492.48435469808175,490.2671175330297,490.4847753912685,492.48435469808175,490.4693998023979,491.98161140735385
163,163,490.56832421152745,491.0845128424724,490.8025,489.9562361669778,490.9384167857282,492.48435469808175,490.9949727495589,491.0634162143463,492.48435469808175,491.10063020718303,491.9952638304521
164,164,492.8567989443483,491.11210519692406,490.83075,496.1997319479693,490.9966135620698,492.48435469808175,491.014988688318,491.6054565115788,492.48435469808175,491.3433315844979,491.9824020812272
165,165,493.1288928455004,493.77090119203245,495.08722,495.2444440852848,493.8318468690434,492.48435469808175,493.7898420484639,493.3546715354052,492.48435469808175,493.553048590459,492.9170971401189
166,166,494.562180053917,489.4969384699701,494.09067,494.0158516506474,493.6037783560514,492.48435469808175,493.4884435042577,493.0308072365408,492.48435469808175,493.3572340492644,492.9801619392623
167,167,490.146519041756,491.64318392395467,491.7502,490.5296553164811,492.8731715748822,492.48435469808175,493.2391579474258,492.8798188304364,492.48435469808175,492.7578538121613,492.682464213132
168,168,491.7758491419221,495.9734400667039,494.63605,494.59428425179993,494.1823334580535,492.48435469808175,494.4810752430652,493.7453386681573,492.48435469808175,493.98882808055953,493.0337595926853
169,169,491.2305416165868,489.8685451120498,490.81528,492.7841612134755,489.6734690210347,492.48435469808175,489.7883572137126,489.6937912970117,492.48435469808175,489.6576899279344,491.8788443460142
170,170,494.6782948751523,493.4862432125185,494.4288,496.2425792183046,493.34554574511066,492.48435469808175,492.89606733042734,493.2402715228334,492.48435469808175,493.2212231561991,493.024498264697
171,171,489.3425997954758,492.0796961478521,488.52927,486.99263007369234,489.7562026372305,492.48435469808175,489.6579765566659,489.76696303092353,492.48435469808175,489.7150225548723,492.16449183727536
172,172,491.58528844253215,491.0406528428654,493.49033,495.11591200524623,492.61927434344057,492.48435469808175,492.8963512799837,492.1680874334328,492.48435469808175,492.38495957740673,492.65594857674176
173,173,490.0451515141192,489.9787194113662,490.8917,489.01167020281537,490.376356873078,492.48435469808175,490.28109510185885,490.507819204126,492.48435469808175,490.4504560669016,491.9435881517967
174,174,490.34884028578045,490.1740317645297,490.1091,490.46671397104575,490.2259921654214,492.48435469808175,490.0805417532527,490.3484346134588,492.48435469808175,490.2770090929437,491.9651537715055
175,175,502.12272768196914,502.8103904575451,498.9738,499.5101333038468,499.8993092343811,492.48435469808175,500.0660864749247,499.8981307645393,492.48435469808175,499.86745597042375,493.7913186167586
176,176,494.6848032012361,495.9570591621495,493.7674,495.0746346147522,492.849995837806,492.48435469808175,493.5759608367065,492.7302059954954,492.48435469808175,492.8353370264987,492.6234301991341
177,177,491.8301157691682,490.66400673316014,493.30664,496.0871096329077,492.3017094397427,492.48435469808175,492.6074148121128,491.7314628150655,492.48435469808175,492.02677326603504,492.5982837223583
178,178,493.55968069127306,494.2215736993322,493.45514,492.9138000129639,493.4953477945223,492.48435469808175,492.9980962056183,493.3208630454168,492.48435469808175,493.34501218091,493.0490457134456
179,179,504.334215705035,502.46233309823424,502.19452,503.9258870117824,499.7058085775897,492.48435469808175,499.9113795350359,499.4271029460451,492.48435469808175,499.5696478768856,493.77846155230367
180,180,501.742653307205,502.7752600090583,499.14587,498.56800055457,499.7896358144421,492.48435469808175,500.0745972295313,499.7075431622285,492.48435469808175,499.7212410213263,493.77469210411226
181,181,489.71470687426057,490.4374152475712,489.72455,488.9332039380168,489.8558279965853,492.48435469808175,489.8626171338034,489.5907607850695,492.48435469808175,489.77317803249787,491.8763527383686
182,182,489.99559135889416,489.5421614323072,489.65683,490.50271817780856,490.1009353535226,492.48435469808175,490.1989616382894,489.9713202105322,492.48435469808175,490.0148355501783,492.4775186157188
183,183,492.407277072393,494.4463138072951,489.83493,491.3885153391256,490.9720428733145,492.48435469808175,491.0367748942413,490.8037252687118,492.48435469808175,490.8498361787839,492.1832459484462
184,184,496.6359624131713,492.43747962115015,497.41354,497.9432122315271,497.4141475595592,492.48435469808175,496.7451351969453,497.9393212113136,492.48435469808175,497.6561263343643,493.29231034699376
185,185,489.43633636580034,489.4868131837471,489.65656,489.1939147963583,489.709341581485,492.48435469808175,489.8916234054528,489.776337413292,492.48435469808175,489.71378595904736,491.91741459275744
186,186,489.5322995445228,489.95608324783854,489.849,488.6816002770416,489.9225844216122,492.48435469808175,489.9782126874621,489.9386582029675,492.48435469808175,489.8995397669461,491.94750617730114
187,187,490.7507594679523,490.0653418004717,490.11127,491.8234879091478,490.8798920997665,492.48435469808175,490.7184329656612,490.67964914728935,492.48435469808175,490.8018219436015,492.0852453640728
188,188,488.82144464806623,490.0228757812145,489.16348,487.2418118984477,490.1157887893514,492.48435469808175,490.27079489806624,490.18376460469295,492.48435469808175,490.1411786044111,491.93896898278274
189,189,490.8199015567049,489.6963880011388,489.9739,491.9399069422037,490.1030565769452,492.48435469808175,490.2167805597011,490.030078892119,492.48435469808175,490.03239850614347,492.4817991228202
190,190,490.70266640923234,489.39825412165146,490.7071,491.15268755253896,490.694023520502,492.48435469808175,491.0602305359273,490.8200901762264,492.48435469808175,490.79273061903086,492.0048810613239
191,191,495.6136677229194,493.09030523958495,496.17596,496.7222021079522,497.21165392374695,492.48435469808175,496.6692847244566,496.4654907600405,492.48435469808175,497.0083218843929,493.30443043921815
192,192,490.189611090816,489.8798469528368,490.0167,490.2148882221152,489.4718678849204,492.48435469808175,489.6442159249765,489.499617003745,492.48435469808175,489.44438487895513,491.9043540417057
193,193,488.8673815982752,489.4989331453168,490.19315,486.4376925109502,490.31232806537497,492.48435469808175,490.61146739548576,490.2455452114467,492.48435469808175,490.2827327570259,491.9909002833133
194,194,490.3159323744726,490.0633575239624,490.4081,490.3830071788325,489.9633977714557,492.48435469808175,489.87472505314224,490.12610561966494,492.48435469808175,490.0330422546927,491.89540449737376
195,195,490.3597184989064,491.0449231107228,490.35056,490.0331063336144,489.4397055382518,492.48435469808175,489.6198798459348,489.69266559431856,492.48435469808175,489.5132284644295,491.9874887604762
196,196,488.584641958242,490.06038518213137,489.61093,486.2074050509552,489.92430130931285,492.48435469808175,489.9672240693322,489.9756752320742,492.48435469808175,489.925932621684,491.9390035817423
197,197,490.0067180539648,490.5421892386849,490.06012,489.68789382481793,489.8747947781215,492.48435469808175,489.8241939994198,489.8648854510691,492.48435469808175,489.84232861524464,491.899298477398
198,198,500.1542600987379,504.2974278563136,501.53708,501.1687182169267,500.4602888044764,492.48435469808175,500.2810027015066,500.7823258176646,492.48435469808175,500.72632279421015,493.6476668526939
199,199,489.1923372234285,489.6164421034201,489.68066,488.1210370105665,489.5991765140642,492.48435469808175,489.8268570358347,489.4644460540264,492.48435469808175,489.4886657989585,491.89806665787177
200,200,487.7796751080813,489.3452272576189,488.1549,485.4881367172634,490.1276114409375,492.48435469808175,490.2494115378539,489.916647021153,492.48435469808175,489.9880790645576,492.4791662091664
201,201,493.1063781257426,489.9226740322746,493.11838,491.56468594642814,493.8745236451894,492.48435469808175,493.7226335290193,493.5692705589176,492.48435469808175,493.7253437336549,493.0059292812919
202,202,490.7683121099765,491.2464909594044,490.71198,490.3550738384768,489.8547428054264,492.48435469808175,489.95485394591753,490.0774116899747,492.48435469808175,489.94703196434193,491.9126739595445
203,203,491.9095034977028,490.9255155565358,490.99496,493.7268244018919,490.5245984051871,492.48435469808175,490.4047317830206,490.6500479262552,492.48435469808175,490.6079227278759,491.98310098191615
204,204,490.2208588183818,490.200588233224,489.78458,490.6732339888042,490.14981464700736,492.48435469808175,490.2153751257616,490.2577451431384,492.48435469808175,490.1966977443375,491.96378365903297
205,205,493.34624245309647,497.33717523615735,490.42236,490.6965472482399,490.1706169453809,492.48435469808175,490.0832593198768,490.1924784176195,492.48435469808175,490.1107318139969,492.370785545926
206,206,490.9633657473853,490.75047670298574,490.11218,492.81249966115007,490.269327532249,492.48435469808175,490.1061891731314,490.37257734990885,492.48435469808175,490.324262401813,491.9497156679453
207,207,488.4127530767314,489.8158238112552,489.072,487.22172735541966,489.8650525866331,492.48435469808175,489.8810444151263,489.97979342611205,492.48435469808175,489.88891779724594,491.8867062868833
208,208,491.6477879541576,491.3561823799956,491.29117,492.2411454771028,489.908900191664,492.48435469808175,489.862531238605,490.1524743027712,492.48435469808175,490.0021080001568,492.0426418244308
209,209,490.8422008694925,492.60879470241525,489.60367,489.5644118907632,489.74561320501925,492.48435469808175,489.6909773589149,489.6649635378777,492.48435469808175,489.69274581063394,492.151816996588
210,210,490.9958262632002,493.2458831975648,489.60367,489.2463562147869,489.7745948208028,492.48435469808175,489.7301095158677,489.67609472922527,492.48435469808175,489.7167666019939,492.1571716486608
211,211,492.1014284682565,490.75298736790046,492.07043,493.5033056006855,490.1812161523077,492.48435469808175,490.36235022825576,490.4256385724953,492.48435469808175,490.311152910465,491.9384056044477
212,212,490.7310942175791,490.3073976036089,490.26666,491.5431161706105,490.2793946719052,492.48435469808175,490.13577510049015,490.23475104194006,492.48435469808175,490.2573783511996,491.97855922928585
213,213,490.6021826079556,490.8923208438743,490.58014,490.9540046870297,490.1800989108257,492.48435469808175,490.2775334538272,490.0247482229777,492.48435469808175,490.1515557891209,491.9121984603634
214,214,495.2093235780674,493.34047399784833,495.8208,494.0970594677356,497.5179010348032,492.48435469808175,496.77432457733465,497.7759957356328,492.48435469808175,497.69559887367234,493.2850240621682
215,215,491.757826924418,489.473256471646,493.33624,496.5908697784497,492.4297874281808,492.48435469808175,492.73336625312606,492.0375085282348,492.48435469808175,492.2239060743496,492.5839364831124
216,216,491.3451460037833,490.9605697666908,494.09067,495.3518596372068,494.8763878784566,492.48435469808175,495.4408112543833,494.923483475424,492.48435469808175,494.9070493889319,492.99580005731485
217,217,491.30274557074495,492.4961542233653,489.78622,491.079270513307,489.8205254262304,492.48435469808175,489.7320539232506,489.8016649772831,492.48435469808175,489.7691982209282,492.1773648844518
218,218,492.4213611495357,497.675477218807,493.41263,491.8535722088676,493.3938706572876,492.48435469808175,493.0354146801308,493.0494960398841,492.48435469808175,493.2328110236574,492.9633305416101
219,219,503.753136357122,509.31825303812377,502.88745,505.0678826906106,500.79297591701845,492.48435469808175,500.5146176734833,501.3613646392418,492.48435469808175,501.1152662365504,493.7993729910285
220,220,503.29032881534295,500.9888235271312,500.8667,502.2737538580572,500.2224347260355,492.48435469808175,499.5744476614714,500.0983336937703,492.48435469808175,500.1740149516542,493.7958731010106
221,221,489.1597550102346,489.8173007548252,490.08606,487.3939709998197,490.65136682085136,492.48435469808175,490.59443493775706,490.79233432419966,492.48435469808175,490.73278493117664,492.0167720072956
222,222,488.9443797110068,489.9153954496942,489.62088,487.5075320951009,489.7829059905336,492.48435469808175,489.90053941307775,489.84507332868463,492.48435469808175,489.7662793193248,491.938763467286
223,223,491.9238359453559,490.0960993812487,490.62665,494.4829610585967,489.610328426708,492.48435469808175,489.64618631159,489.6539420106837,492.48435469808175,489.5987986803541,491.8475285464862
